locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_009945	oppF	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF	pseudo	EKN05_009945	0.42438824480992	7.51517218764938	0.00269046446495123	0.00515231164531357	2.28799787589929
EKN05_019285	lldR	transcriptional regulator LldR	CDS	EKN05_019285	0.725720977196364	6.19666780467102	0.00269828349370869	0.00516497537776513	2.28693174448826
EKN05_007215	EKN05_007215	ABC transporter permease subunit	pseudo	EKN05_007215	-1.35578758362121	4.31962278958367	0.00275183453779413	0.00526277601198502	2.27878511351473
EKN05_021105	EKN05_021105	DUF1454 family protein	CDS	EKN05_021105	-0.583333007160402	6.95753579584528	0.0027586705356867	0.00527349430080824	2.27790151900569
EKN05_014685	EKN05_014685	DUF3251 domain-containing protein	CDS	EKN05_014685	-0.447627237982772	6.96333862211068	0.00277768441705196	0.00530747196511222	2.27511229116653
EKN05_011365	cspG	cold shock protein CspG	CDS	EKN05_011365	0.415330391809519	7.3035929368033	0.00280813104905387	0.00535980553344382	2.27085096726327
EKN05_010210	EKN05_010210	iron ABC transporter permease	CDS	EKN05_010210	-1.10855137393866	5.628311505076	0.00282240963288111	0.00538332207037724	2.26894963668006
EKN05_015475	EKN05_015475	hypothetical protein	CDS	EKN05_015475	1.01596944735392	5.24648513765813	0.00285166791837692	0.00543670615605074	2.26466413918043
EKN05_006275	flhC	flagellar transcriptional regulator FlhC	CDS	EKN05_006275	0.572770764005869	6.63647860392535	0.00286452961595729	0.00545879653561598	2.26290309274405
EKN05_019980	yieI	protein CbrB	CDS	EKN05_019980	-0.305116641950894	8.37030119132572	0.00287467493008653	0.0054756930830207	2.26156090240912
EKN05_002485	ppnN	nucleotide 5'-monophosphate nucleosidase	CDS	EKN05_002485	-0.510781378689407	7.13668466403948	0.00288316525167536	0.00548942356944147	2.26047325732662
EKN05_013350	dtpD	dipeptide permease DtpD	CDS	EKN05_013350	0.261273266882183	8.95036824670905	0.00288565947977469	0.00549173061884231	2.26029077398801
EKN05_015570	EKN05_015570	terminase	CDS	EKN05_015570	0.327360152713981	8.02133076089906	0.00289230784794341	0.00550193789644322	2.25948431605179
EKN05_004645	fruK	1-phosphofructokinase	CDS	EKN05_004645	-2.17339040136833	3.84219242518178	0.00290435071964391	0.00552239333104583	2.25787266408226
EKN05_009430	EKN05_009430	DNA replication protein DnaC	CDS	EKN05_009430	0.707911827450206	5.93483580233256	0.0029150620561699	0.00554029992211252	2.25646672426205
EKN05_021920	malQ	4-alpha-glucanotransferase	CDS	EKN05_021920	-0.280768927506119	8.29329288147694	0.00291991779243141	0.00554706654267583	2.25593662428818
EKN05_020920	dtd	D-tyrosyl-tRNA(Tyr) deacylase	CDS	EKN05_020920	-1.18892821466477	5.05187635992625	0.00292692849779421	0.00555791921399327	2.25508777011207
EKN05_007035	EKN05_007035	CDP-alcohol phosphatidyltransferase family protein	CDS	EKN05_007035	-0.614703878577619	6.53225952426833	0.00293279578229047	0.00556490797585755	2.25454201298385
EKN05_016855	rimI	ribosomal-protein-alanine N-acetyltransferase	CDS	EKN05_016855	-0.936418312180989	5.60197533581602	0.00293320815074976	0.00556490797585755	2.25454201298385
EKN05_020400	wecE	dTDP-4-amino-4	CDS	EKN05_020400	-0.83056464460701	5.77874825574365	0.00294003260638976	0.00557538512868066	2.2537251276549
EKN05_009730	EKN05_009730	DeoR/GlpR transcriptional regulator	CDS	EKN05_009730	-0.398394876915217	7.40819133507835	0.00294519579649532	0.00558270402859361	2.2531553959998
EKN05_008040	EKN05_008040	hypothetical protein	CDS	EKN05_008040	0.374650610433202	7.67894069168005	0.00296482673704177	0.00561742835752781	2.25046245769455
EKN05_022090	gph	phosphoglycolate phosphatase	CDS	EKN05_022090	-0.705396120329041	6.12557866523895	0.00297713047696921	0.00563824533497663	2.24885603075096
EKN05_011895	EKN05_011895	transposase domain-containing protein	CDS	EKN05_011895	-2.31672617435297	3.26183983839839	0.00299180095968551	0.00566352418628353	2.24691324047925
EKN05_008590	ihfA	integration host factor subunit alpha	CDS	EKN05_008590	-2.36619214082528	3.61328255295672	0.00299767343514016	0.00567213329618655	2.24625357170403
EKN05_008520	EKN05_008520	FAD-dependent oxidoreductase	CDS	EKN05_008520	0.554046265546548	6.35452137473587	0.00302049785907797	0.00571279674583564	2.24315122731916
EKN05_019360	tdh	L-threonine 3-dehydrogenase	CDS	EKN05_019360	0.380991255154088	7.84784705422735	0.00302470513266205	0.00571822842298406	2.24273850010428
EKN05_017425	dcuA	anaerobic C4-dicarboxylate transporter	CDS	EKN05_017425	0.406745383303336	7.8634499308111	0.00303464548241696	0.00573448894779763	2.24150527994946
EKN05_013620	modB	molybdate ABC transporter permease subunit	CDS	EKN05_013620	0.591317064334114	7.00364829930746	0.00303894663157247	0.00574008358023525	2.24108178387891
EKN05_002155	EKN05_002155	phage tail protein	CDS	EKN05_002155	-0.965232447397128	5.10418042797467	0.00309006176413869	0.00583405841007138	2.23402922707498
EKN05_003120	EKN05_003120	formate transporter	pseudo	EKN05_003120	-0.559318446667213	6.48544431093895	0.00310348660303884	0.00585682222750653	2.23233795793971
EKN05_015440	EKN05_015440	phage tail protein	CDS	EKN05_015440	-0.89218834345778	5.44244537341334	0.00312836227688221	0.00590116619806592	2.22906215389404
EKN05_001795	EKN05_001795	hypothetical protein	CDS	EKN05_001795	-0.537073613208206	6.53891456926835	0.00315329572911543	0.00594558005815599	2.22580576867064
EKN05_003440	cysP	sulfate ABC transporter substrate-binding protein	CDS	EKN05_003440	0.50288254913562	6.92331422680472	0.00317067839723996	0.00597572398634749	2.22360947042535
EKN05_002200	EKN05_002200	IS3-like element IS600 family transposase	pseudo	EKN05_002200	-0.984580638623418	5.05052575471092	0.00317777920921169	0.00598647187586646	2.22282905344839
EKN05_008695	cedA	cell division activator CedA	CDS	EKN05_008695	-0.672986074456937	6.11355445135958	0.00318810074550351	0.00600327501857784	2.2216117605397
EKN05_006000	fliK	flagellar hook length control protein FliK	CDS	EKN05_006000	0.469087347461839	7.39361216025978	0.00320737148527297	0.00603690756041268	2.2191854741896
EKN05_009885	ompW	outer membrane protein OmpW	CDS	EKN05_009885	-0.292778181208129	8.77526490187745	0.00322648327894068	0.00607021151160985	2.21679617602118
EKN05_021955	EKN05_021955	IS3-like element IS2 family transposase	CDS	EKN05_021955	-1.60400177666731	3.87012890461499	0.00323639930006266	0.00608619315013979	2.21565426908123
EKN05_005055	rcnB	Ni(II)/Co(II) efflux transporter accessory subunit RcnB	CDS	EKN05_005055	-0.20084176862781	9.5548499575509	0.00323877043542289	0.00608797849187041	2.21552689054735
EKN05_008770	astB	N-succinylarginine dihydrolase	pseudo	EKN05_008770	-0.637493314162419	6.42041506500048	0.00325571339142033	0.00611714117685909	2.21345149634978
EKN05_004800	EKN05_004800	SDR family oxidoreductase	pseudo	EKN05_004800	0.78579346237182	5.74700179917084	0.00326371805466505	0.0061294915395069	2.21257555007295
EKN05_012605	bioC	malonyl-ACP O-methyltransferase BioC	CDS	EKN05_012605	0.777064847889385	6.01045074464733	0.00326709068519792	0.00613313560456707	2.21231743288888
EKN05_009800	topA	type I DNA topoisomerase	CDS	EKN05_009800	0.70334136571668	6.17304485980255	0.00327051206920827	0.00613686795808492	2.21205322097092
EKN05_005315	EKN05_005315	colanic acid biosynthesis glycosyl transferase	pseudo	EKN05_005315	0.423880493883887	7.0305687139118	0.00327461860806233	0.00614188211989614	2.21169852315344
EKN05_010825	flgH	flagellar basal body L-ring protein FlgH	CDS	EKN05_010825	-1.11514685952679	4.94281216160857	0.00330725720055664	0.00620038324552694	2.20758146594149
EKN05_022325	tuf	elongation factor Tu	CDS	EKN05_022325	-2.62516627554919	4.76165091643866	0.00331195954363219	0.00620056755760508	2.20756855633161
EKN05_013060	EKN05_013060	DUF1266 domain-containing protein	CDS	EKN05_013060	0.268074127059008	8.76623120882671	0.00331238698869013	0.00620056755760508	2.20756855633161
EKN05_012470	ybiX	PKHD-type hydroxylase YbiX	CDS	EKN05_012470	-0.920997187931021	5.46955740542892	0.00331269258637015	0.00620056755760508	2.20756855633161
EKN05_019680	EKN05_019680	IS3-like element IS600 family transposase	CDS	EKN05_019680	-0.746073447790403	6.07736716819694	0.0033131477281178	0.00620056755760508	2.20756855633161
EKN05_009960	oppB	oligopeptide ABC transporter permease OppB	CDS	EKN05_009960	-0.308103508635419	8.06809116356151	0.00332551807730133	0.00622099974093678	2.2061398167428
EKN05_011070	EKN05_011070	IS3 family transposase	CDS	EKN05_011070	0.395656207030233	7.82657050717123	0.00336070381610364	0.00628407586923834	2.20175858025322
EKN05_014005	cusC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC	pseudo	EKN05_014005	0.215292488099314	9.22178829806184	0.00338305548765598	0.00632310938373762	2.19906930524312
EKN05_019405	rfaY	lipopolysaccharide core heptose(II) kinase RfaY	CDS	EKN05_019405	-0.265873544787757	8.85598957293761	0.00339883520947881	0.00634983087564933	2.19723784175533
EKN05_019280	lldP	L-lactate permease	CDS	EKN05_019280	0.219251544204917	9.18345623347812	0.00340111857509328	0.00635132566007389	2.19713561852418
EKN05_023110	deaD	DEAD/DEAH family ATP-dependent RNA helicase	CDS	EKN05_023110	1.46979726302061	6.30017710118146	0.00344443403149082	0.00642940999252122	2.19182887913628
EKN05_013910	EKN05_013910	MmcQ/YjbR family DNA-binding protein	CDS	EKN05_013910	-1.12414752239595	5.34545001943126	0.00347627271430437	0.00648601296847552	2.18802218731095
EKN05_021320	yhjX	MFS transporter	CDS	EKN05_021320	-0.314614631311435	8.06779094843898	0.00348226849879092	0.00649437008354647	2.18746296660892
EKN05_016310	mraZ	transcriptional regulator MraZ	CDS	EKN05_016310	-1.19232035983045	4.82379565222699	0.0035010277188699	0.00652651314418846	2.18531878299554
EKN05_005875	EKN05_005875	IS1 family transposase	pseudo	EKN05_005875	-2.34572267089191	3.35814520250672	0.00350607017071428	0.00653306896039972	2.18488275755135
EKN05_000685	gshB	glutathione synthase	CDS	EKN05_000685	-1.15113362526401	5.07551021678654	0.00352643855515336	0.00656816437284327	2.18255598723369
EKN05_001955	EKN05_001955	MarR family transcriptional regulator	CDS	EKN05_001955	-1.28815311241293	4.456041550298	0.00353110821323565	0.00657400233438045	2.18217014603955
EKN05_015270	EKN05_015270	hypothetical protein	CDS	EKN05_015270	-0.512181375340426	7.22400660961344	0.00353629350383655	0.00657866398335623	2.18186229537831
EKN05_018970	EKN05_018970	IS1 family transposase	pseudo	EKN05_018970	-2.10276760270967	3.20039488105933	0.00353773836762679	0.00657866398335623	2.18186229537831
EKN05_008565	EKN05_008565	IS4-like element IS4 family transposase	CDS	EKN05_008565	-1.23728308700935	5.36116185369744	0.00353822119422452	0.00657866398335623	2.18186229537831
EKN05_000730	speA	biosynthetic arginine decarboxylase	CDS	EKN05_000730	0.264888271948936	8.71841630528038	0.00354465666808428	0.00658776903330594	2.18126163556772
EKN05_021555	EKN05_021555	IS3-like element IS2 family transposase	CDS	EKN05_021555	-1.7598126548886	4.0734300610168	0.0035538173204321	0.00660192874884609	2.18032916709295
EKN05_013960	EKN05_013960	endorhamnosidase	pseudo	EKN05_013960	-0.449770456813165	7.24217168184907	0.00356452326664544	0.00661894563216643	2.17921118617983
EKN05_011040	mdoC	glucans biosynthesis protein MdoC	CDS	EKN05_011040	0.209902760094047	9.64457447009519	0.00361745663105679	0.00671432565851112	2.17299759840757
EKN05_011140	EKN05_011140	IS3-like element IS3 family transposase	CDS	EKN05_011140	1.41309003073616	4.03408015444116	0.00362151431144097	0.00671894466273408	2.17269893574732
EKN05_018130	aphA	class B acid phosphatase	CDS	EKN05_018130	0.205117688415577	9.3623079374865	0.00362572130024922	0.00672383655594074	2.17238285200172
EKN05_003260	nudK	GDP-mannose pyrophosphatase NudK	CDS	EKN05_003260	-0.769056539146762	5.84032992327912	0.00362854990460235	0.00672565533884894	2.17226539219107
EKN05_002260	EKN05_002260	holin	CDS	EKN05_002260	-0.457965427440874	7.3149075340893	0.00362984341150862	0.00672565533884894	2.17226539219107
EKN05_007645	EKN05_007645	hypothetical protein	CDS	EKN05_007645	-0.926970456236238	5.20989415762694	0.00366918941404339	0.00679561811026548	2.16777103493314
EKN05_004095	nuoG	NADH-quinone oxidoreductase subunit NuoG	CDS	EKN05_004095	-2.42364899783071	4.27246630569652	0.00367568671275386	0.00680470838911026	2.16719048143991
EKN05_021335	EKN05_021335	N-acetyltransferase	CDS	EKN05_021335	0.642778325514257	6.24068658549433	0.00370551109654739	0.00685695700752632	2.16386857351153
EKN05_001275	csdA	cysteine desulfurase CsdA	CDS	EKN05_001275	0.414124767236557	7.41276254819781	0.003717066974601	0.00687536966965075	2.16270394605431
EKN05_007440	EKN05_007440	insulinase family protein	pseudo	EKN05_007440	0.331063696028857	8.11734201621227	0.00375388761238174	0.00694047787401495	2.15861062595685
EKN05_002385	ygcS	MFS transporter	CDS	EKN05_002385	0.491911521191034	7.52428873091642	0.00381249043174369	0.00704578507929498	2.1520706084298
EKN05_020505	yifL	hypothetical protein	CDS	EKN05_020505	-1.54663759320142	4.18034171116435	0.00382459031138702	0.00706319074222852	2.1509990654211
EKN05_006555	EKN05_006555	phage tail protein	CDS	EKN05_006555	-0.992152905825299	5.03238465922652	0.00382520769061839	0.00706319074222852	2.1509990654211
EKN05_006550	EKN05_006550	DNA-packaging protein FI	CDS	EKN05_006550	-1.00566314684089	5.16047328190246	0.0038284225513175	0.00706607989859549	2.15082145615635
EKN05_006435	EKN05_006435	hypothetical protein	CDS	EKN05_006435	-0.804586541416779	6.02105311301819	0.00383398487773269	0.00707233702925279	2.15043705138058
EKN05_001800	hycI	hydrogenase maturation peptidase HycI	CDS	EKN05_001800	-0.944399444550028	5.39343355515886	0.00383511596962283	0.00707233702925279	2.15043705138058
EKN05_020800	yihI	Der GTPase-activating protein YihI	CDS	EKN05_020800	-0.714020564404339	5.72154098393843	0.00383991955188265	0.00707814701728863	2.15008042105226
EKN05_016235	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	CDS	EKN05_016235	-4.45014920522291	2.83140747726401	0.00387951875409809	0.00714806338427195	2.1458116051147
EKN05_001485	EKN05_001485	IS1 family transposase	pseudo	EKN05_001485	-1.87903216716117	3.82341109097611	0.00390345650126167	0.00718796641949021	2.14339396048128
EKN05_019920	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	CDS	EKN05_019920	0.633622809816032	7.40647488351714	0.00390453290325414	0.00718796641949021	2.14339396048128
EKN05_013865	EKN05_013865	type I toxin-antitoxin system Hok family toxin	CDS	EKN05_013865	-1.00116672956133	4.85595168191282	0.00392712471037675	0.00722644951002718	2.14107502731649
EKN05_022755	mdh	malate dehydrogenase	CDS	EKN05_022755	0.730425949542558	5.7997951671047	0.00393019891351472	0.00722899989161084	2.14092178176469
EKN05_018140	EKN05_018140	MmcQ/YjbR family DNA-binding protein	CDS	EKN05_018140	1.14896975388497	5.27467706356307	0.00393193825177603	0.00722909385749462	2.14091613664086
EKN05_022550	aroE	shikimate dehydrogenase	CDS	EKN05_022550	-0.870681957818481	5.61141959999189	0.00393528033601902	0.00723213321838346	2.14073358260515
EKN05_016825	yjjV	metal-dependent hydrolase	CDS	EKN05_016825	-0.591384212746722	6.77843217311541	0.00394624489939254	0.00724872978928003	2.13973808913063
EKN05_014130	purE	5-(carboxyamino)imidazole ribonucleotide mutase	CDS	EKN05_014130	-1.04041472925688	5.31675587860758	0.00394769683993485	0.00724872978928003	2.13973808913063
EKN05_005855	hiuH	hydroxyisourate hydrolase	CDS	EKN05_005855	-0.554048673155496	7.21640215183055	0.00395400624336764	0.00725720305790838	2.13923072510705
EKN05_002565	trxC	thioredoxin TrxC	CDS	EKN05_002565	0.532363284045153	6.46725687346781	0.00396185044519782	0.00726848483561999	2.13855611130187
EKN05_004165	menF	isochorismate synthase MenF	CDS	EKN05_004165	-0.382831716686293	7.44453705164296	0.00403689338821536	0.00739981913028175	2.13077889536099
EKN05_000705	galP	sugar porter family MFS transporter	CDS	EKN05_000705	0.327825268851242	8.20625305517949	0.00404623714649213	0.00741377298300355	2.12996071662563
EKN05_004715	yeiG	S-formylglutathione hydrolase YeiG	CDS	EKN05_004715	0.550122571574105	6.54945366406748	0.00407781814050994	0.00746843990885379	2.12677010899278
EKN05_013900	ybdK	glutamate--cysteine ligase	CDS	EKN05_013900	0.435102588672142	7.3114062863051	0.00408250838908377	0.00746843990885379	2.12677010899278
EKN05_009250	EKN05_009250	IS66 family insertion sequence element accessory protein TnpB	CDS	EKN05_009250	-2.54214362484746	3.12698626870178	0.00408307701223194	0.00746843990885379	2.12677010899278
EKN05_018190	EKN05_018190	IS1 family transposase	pseudo	EKN05_018190	1.25998453663956	4.12717761053538	0.00408410128649339	0.00746843990885379	2.12677010899278
EKN05_019870	EKN05_019870	DUF937 domain-containing protein	CDS	EKN05_019870	-0.800839466614429	5.43395407385427	0.0040847936166594	0.00746843990885379	2.12677010899278
EKN05_007615	fumD	fumarate hydratase FumD	CDS	EKN05_007615	0.605765415829123	6.24367038938749	0.00409119154114892	0.00747694501886457	2.12627581289238
EKN05_000765	EKN05_000765	IS1 family transposase	pseudo	EKN05_000765	-1.51515377523284	4.17732514188441	0.00409600016522067	0.00748253955097052	2.12595097890169
EKN05_022960	mlaB	lipid asymmetry maintenance protein MlaB	CDS	EKN05_022960	0.547233165472067	6.77011572037791	0.00411404709216176	0.0075123026220199	2.12422692547755
EKN05_018245	gltP	glutamate/aspartate:proton symporter GltP	CDS	EKN05_018245	0.406994389194675	7.35645833652622	0.00411864791386956	0.00751749802522994	2.12392667731216
EKN05_013260	potE	putrescine-ornithine antiporter	CDS	EKN05_013260	-0.429647253908294	7.11712070926189	0.0041342624864827	0.00754278311338684	2.12246837989025
EKN05_015640	EKN05_015640	hypothetical protein	CDS	EKN05_015640	-1.35466399221137	4.33381094940031	0.00420273013230375	0.00766443374213146	2.11551992583922
EKN05_017390	EKN05_017390	hypothetical protein	CDS	EKN05_017390	0.176731769913194	10.0091724637591	0.00426178809430977	0.00776552196588699	2.10982934749681
EKN05_004540	EKN05_004540	DUF1414 domain-containing protein	CDS	EKN05_004540	-2.08359545185311	3.52837854180616	0.0042949719730809	0.00782265843842298	2.10664563198669
EKN05_015060	yafJ	class II glutamine amidotransferase	CDS	EKN05_015060	-0.491374692546581	6.9833745304423	0.00430794958077965	0.00784295922827315	2.10552004266963
EKN05_012645	EKN05_012645	4-oxalomesaconate tautomerase	CDS	EKN05_012645	-0.310555908095262	9.01606435619661	0.00431256541500572	0.00784802596984891	2.10523956850484
EKN05_016065	EKN05_016065	Rpn family recombination-promoting nuclease/putative transposase	CDS	EKN05_016065	-0.404645199974548	7.39991270129019	0.00434176713578853	0.00789445727195179	2.10267772150096
EKN05_008940	EKN05_008940	sugar kinase	CDS	EKN05_008940	-0.37420254350632	7.89067697807481	0.00441401221708188	0.00801900734558533	2.09587938870042
EKN05_010955	EKN05_010955	multidrug transporter	CDS	EKN05_010955	-0.927769310635678	5.23179023705583	0.00444753640606403	0.00807648468649964	2.09277762603895
EKN05_010185	dhaL	dihydroxyacetone kinase ADP-binding subunit DhaL	CDS	EKN05_010185	-0.610589209558428	5.98283917486533	0.00445046910198818	0.00807838435553768	2.09267548769511
EKN05_000240	EKN05_000240	type I toxin-antitoxin system Ibs family toxin	CDS	EKN05_000240	-2.98475164671959	2.641787155521	0.00446948478342306	0.00810438003566211	2.09128020196155
EKN05_010070	ychN	DsrE/F sulfur relay family protein YchN	CDS	EKN05_010070	-1.22900530915806	4.60724686757078	0.00447014053140579	0.00810438003566211	2.09128020196155
EKN05_003240	EKN05_003240	hypothetical protein	CDS	EKN05_003240	0.577087339071001	6.35880235472836	0.00447046838959222	0.00810438003566211	2.09128020196155
EKN05_003235	EKN05_003235	hypothetical protein	CDS	EKN05_003235	-0.951419696843902	5.44399861621897	0.0044890008958857	0.00813453315115641	2.08966736659861
EKN05_013185	nagD	ribonucleotide monophosphatase NagD	CDS	EKN05_013185	0.335312402189758	7.72679891419732	0.00449485639763778	0.00814169843260785	2.0892849878667
EKN05_008245	lsrF	3-hydroxy-5-phosphonooxypentane-2	CDS	EKN05_008245	-0.409664702072038	7.41971473809214	0.00452090515731324	0.00818541897827285	2.08695908591667
EKN05_022510	trkA	Trk system potassium transporter TrkA	CDS	EKN05_022510	-2.12616682789644	3.46184387586058	0.00453709860802497	0.00821126637344163	2.08558985913079
EKN05_017765	ahr	NADPH-dependent aldehyde reductase Ahr	CDS	EKN05_017765	0.432469750384623	7.14683480931835	0.00457006494873924	0.00826743477418734	2.08262922276107
EKN05_008820	EKN05_008820	IS4 family transposase	CDS	EKN05_008820	-1.57991286587617	4.15237762279042	0.00460460321203915	0.00832639820690526	2.07954282298009
EKN05_006590	EKN05_006590	phage minor tail protein L	CDS	EKN05_006590	1.27541982252608	4.10544656866311	0.00463607624774292	0.00837977141951676	2.07676782774162
EKN05_005215	yegD	molecular chaperone	CDS	EKN05_005215	-0.775728591467054	6.01364488052767	0.00467240302337926	0.00844186909118566	2.07356138677253
EKN05_006350	EKN05_006350	IS3 family transposase	CDS	EKN05_006350	-1.0564256716773	4.7128584139223	0.00468981532106582	0.00846975504209357	2.07212914992968
EKN05_017790	EKN05_017790	transposase	pseudo	EKN05_017790	-1.33070998849397	4.36174848295156	0.00469310096913769	0.00847211566182445	2.07200812384613
EKN05_005045	yehB	fimbrial biogenesis outer membrane usher protein	CDS	EKN05_005045	0.17324598824776	10.7644717703642	0.00470333632325465	0.00848575472660179	2.07130952529422
EKN05_010860	flgA	flagellar basal body P-ring formation protein FlgA	CDS	EKN05_010860	-0.603750443289468	6.77426956919954	0.00470461973866246	0.00848575472660179	2.07130952529422
EKN05_006360	flhB	flagellar type III secretion system protein FlhB	pseudo	EKN05_006360	0.44322554633873	7.26480063192292	0.0047767121109141	0.0086085358833898	2.06507070590222
EKN05_011905	EKN05_011905	IS66 family transposase	pseudo	EKN05_011905	-1.89927747329717	3.40231867691381	0.00480813901700285	0.00866152766967025	2.06240550290228
EKN05_004395	rcsB	transcriptional regulator RcsB	CDS	EKN05_004395	-0.457356512332194	7.13101906308388	0.00482571532398306	0.00868621003655594	2.06116967340639
EKN05_010245	EKN05_010245	flagellar brake protein	CDS	EKN05_010245	-0.554199909390411	6.32649368398963	0.00482589763590999	0.00868621003655594	2.06116967340639
EKN05_012585	moaA	GTP 3'	CDS	EKN05_012585	0.373793160187593	7.58363882818606	0.00483389565011916	0.00869695007302952	2.06063302309195
EKN05_012515	hlyD	secretion protein HlyD	CDS	EKN05_012515	-0.495474310913296	6.56209085096246	0.00488239787384491	0.00878052402175721	2.05647956462164
EKN05_011685	ssuC	aliphatic sulfonate ABC transporter permease SsuC	pseudo	EKN05_011685	-1.08636224287338	4.93745685588552	0.00502028000589163	0.00902091438742257	2.04474943881228
EKN05_003470	EKN05_003470	hypothetical protein	CDS	EKN05_003470	0.528152365871984	6.86525533413978	0.00502259798974504	0.00902129387252024	2.04473116962022
EKN05_019945	yidZ	HTH-type transcriptional regulator YidZ	pseudo	EKN05_019945	0.360607900293717	7.54919829967167	0.00503999327429141	0.00904874264172571	2.04341176352379
EKN05_016850	yjjG	pyrimidine 5'-nucleotidase	CDS	EKN05_016850	-0.87583856580482	5.6684563699276	0.00505172802213527	0.00906600980334585	2.04258381566155
EKN05_007040	EKN05_007040	hypothetical protein	CDS	EKN05_007040	-0.679869502195554	7.50453073143842	0.00507256795873431	0.00909959614549656	2.04097788192884
EKN05_015355	EKN05_015355	hypothetical protein	CDS	EKN05_015355	0.667720391500087	6.31526001430602	0.00512031002578506	0.00918139343819582	2.03709140195835
EKN05_003105	arsC	arsenate reductase (glutaredoxin)	CDS	EKN05_003105	-0.657383122477418	6.04935653003592	0.00512961133746761	0.00919422174425965	2.03648502623863
EKN05_012055	EKN05_012055	aquaporin	pseudo	EKN05_012055	-1.55141106350191	4.10178611979118	0.00513238273103881	0.0091953401064051	2.03643220295626
EKN05_011145	EKN05_011145	FidL	pseudo	EKN05_011145	-2.82932490023927	3.10258995037668	0.00514993906642206	0.00922293562627323	2.03513082261582
EKN05_014460	EKN05_014460	SgrR family transcriptional regulator	CDS	EKN05_014460	0.320686587878265	7.91523475998314	0.0051587270836548	0.00923481161045562	2.034571959712
EKN05_016615	nhaR	transcriptional activator NhaR	CDS	EKN05_016615	0.276907878265687	8.48763942573886	0.00519881261949211	0.00930268100153164	2.03139187119069
EKN05_017625	cybC	cytochrome b562	CDS	EKN05_017625	-0.864778196890995	5.59712090063485	0.0052198219147458	0.00933637319922369	2.02982179673088
EKN05_002675	EKN05_002675	IS1 family transposase	pseudo	EKN05_002675	1.72849127183121	3.40749648461506	0.00525203654981818	0.00939007119261856	2.02733111503483
EKN05_006655	EKN05_006655	isochorismatase family protein	CDS	EKN05_006655	0.780490924644129	5.41484370682505	0.00526357293435149	0.00940676932591531	2.02655950567321
EKN05_010715	ptsG	PTS glucose transporter subunit IIBC	CDS	EKN05_010715	-0.742486424164559	6.35494041204768	0.00531317474184605	0.00948749551483935	2.02284841640671
EKN05_017320	epmA	elongation factor P--(R)-beta-lysine ligase	CDS	EKN05_017320	0.367938587146919	7.84994356065121	0.00533300147945014	0.00951892969362463	2.02141188084708
EKN05_003395	amiA	N-acetylmuramoyl-L-alanine amidase AmiA	CDS	EKN05_003395	0.389308098037379	7.35312732244357	0.00539498112747586	0.00962554549493818	2.01657464896455
EKN05_014265	EKN05_014265	IS481 family transposase	pseudo	EKN05_014265	-1.76533579192806	4.06906664381678	0.00541163327498862	0.00965023395827209	2.01546215758316
EKN05_021820	gntK	gluconokinase	CDS	EKN05_021820	-0.678128314623029	6.0988283664873	0.0054155064168078	0.00965023395827209	2.01546215758316
EKN05_014060	sfmF	fimbriae assembly protein	CDS	EKN05_014060	0.353797535670892	7.76672017081191	0.00541557968279492	0.00965023395827209	2.01546215758316
EKN05_011475	tusE	sulfurtransferase TusE	CDS	EKN05_011475	-2.01578591968763	3.21616989209835	0.00545993216145038	0.00972522026428058	2.01210055365487
EKN05_003990	EKN05_003990	TIGR01777 family protein	CDS	EKN05_003990	0.343086178539802	7.99131764531999	0.00547666221703009	0.0097509636645833	2.01095246188814
EKN05_012925	EKN05_012925	transposase	pseudo	EKN05_012925	0.383633244177882	7.59307881489778	0.00551626584884454	0.00981739416656373	2.00800377181208
EKN05_013575	gpmA	2	CDS	EKN05_013575	-1.07291226883176	5.67086171396728	0.00554927447445199	0.00987203709995987	2.00559322119195
EKN05_006755	yebG	DNA damage-inducible protein YebG	pseudo	EKN05_006755	-1.04346203769356	4.63381837698214	0.00561504559090346	0.00998460386268397	2.00066916100492
EKN05_002045	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	CDS	EKN05_002045	0.301973388435802	8.05306767004945	0.00561721408342029	0.00998460386268397	2.00066916100492
EKN05_008570	nlpC	lipoprotein	CDS	EKN05_008570	0.445660818178655	6.72858178696237	0.00564128879658488	0.0100232359448035	1.99899204632383
EKN05_019610	EKN05_019610	hypothetical protein	pseudo	EKN05_019610	-1.13641782173725	4.70703830226381	0.00569699829269758	0.0101180201946624	1.99490445811369
EKN05_010390	EKN05_010390	hypothetical protein	CDS	EKN05_010390	-0.857162096424643	5.55671186069053	0.00570503358021713	0.0101280902945646	1.99447243546097
EKN05_006865	ynaI	low conductance mechanosensitive channel YnaI	CDS	EKN05_006865	-0.321709607061885	8.78661418303184	0.00570921930833814	0.0101313207949871	1.99433393306196
EKN05_014895	EKN05_014895	hypothetical protein	pseudo	EKN05_014895	0.248651644708874	8.94478711667809	0.00573473900328118	0.0101723912228873	1.99257694552013
