locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_006895	uspE	universal stress protein UspE	CDS	EKN05_006895	0.425422686011003	7.33320101715896	0.00437644035159725	0.00718279708146395	2.14370640248572
EKN05_018035	malM	maltose operon protein MalM	CDS	EKN05_018035	-0.537746005504836	6.25696625361886	0.00441225215517795	0.00723879836339922	2.14033352046821
EKN05_001745	norR	nitric oxide reductase transcriptional regulator NorR	CDS	EKN05_001745	0.489984983352428	7.33143844598975	0.00442993083279567	0.00726501870012679	2.1387632634924
EKN05_020580	recQ	ATP-dependent DNA helicase RecQ	CDS	EKN05_020580	-0.310769564908493	7.90794983078886	0.00443224651482264	0.00726603352851092	2.1387026024527
EKN05_001810	hycG	formate hydrogenlyase subunit HycG	CDS	EKN05_001810	-1.04553674772587	5.00073398405862	0.00445412801744768	0.00729911066617336	2.13673005170175
EKN05_009450	EKN05_009450	IS3 family transposase	CDS	EKN05_009450	0.748409802765195	5.91061416238185	0.00445654525905133	0.00730027804103205	2.1366605988677
EKN05_013450	sucD	succinate--CoA ligase subunit alpha	CDS	EKN05_013450	-1.01012361231871	5.42831414330831	0.00449891327473272	0.00736510378903496	2.13282112870084
EKN05_008170	marR	multiple antibiotic resistance transcriptional regulator MarR	CDS	EKN05_008170	-0.456693868367899	6.79114064763936	0.00449955897060146	0.00736510378903496	2.13282112870084
EKN05_005595	cobU	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	CDS	EKN05_005595	0.6508682785123	6.36369352192329	0.00462732105269386	0.0075713369306974	2.12082742692541
EKN05_002360	EKN05_002360	IS3 family transposase	CDS	EKN05_002360	1.16968055312401	4.72709998579406	0.00463226449043036	0.00757653038503544	2.12052963072712
EKN05_016665	EKN05_016665	sodium:alanine symporter family protein	pseudo	EKN05_016665	0.347521206651849	8.18591689152872	0.0046575829147827	0.00761503247082838	2.1183282404735
EKN05_014195	ybbP	ABC transporter permease	CDS	EKN05_014195	-0.318026289435397	8.21446685624581	0.00468514716979159	0.00765717564162121	2.11593139086975
EKN05_006415	EKN05_006415	IS3-like element IS2 family transposase	CDS	EKN05_006415	-1.91666665493618	3.59636414143487	0.00470907896912504	0.00769335221129089	2.1138843845623
EKN05_000530	glcE	glycolate oxidase subunit GlcE	CDS	EKN05_000530	-0.460570118159473	7.04563502130601	0.00472770521188467	0.0077208366580054	2.11233563538098
EKN05_021075	cpxP	cell-envelope stress modulator CpxP	CDS	EKN05_021075	-0.60826473065421	6.33672930863928	0.00478677112318851	0.00781431717479725	2.1071089652038
EKN05_006145	yecS	amino acid ABC transporter permease	CDS	EKN05_006145	-0.655501011292349	6.21628257695064	0.00484659106523347	0.00790895691361652	2.10188079040017
EKN05_014775	rdgC	recombination-associated protein RdgC	CDS	EKN05_014775	-0.470086633050325	7.07949263182781	0.00487623084570235	0.00795429351668475	2.09939838741031
EKN05_015465	EKN05_015465	head-tail adaptor protein	CDS	EKN05_015465	-0.809883513228594	5.87272904957574	0.0048885298593333	0.00797131944313222	2.09846978657828
EKN05_009265	sitA	iron/manganese ABC transporter substrate-binding protein SitA	CDS	EKN05_009265	0.413267206832105	7.07504199674898	0.00490499857744433	0.00799512900975128	2.09717452406646
EKN05_007835	pdxY	pyridoxal kinase PdxY	CDS	EKN05_007835	0.54166975504888	6.83772622392206	0.00495498396162757	0.00807353170612224	2.09293644483718
EKN05_003020	EKN05_003020	hypothetical protein	CDS	EKN05_003020	-1.0410671778123	4.93218538207301	0.0049734226168724	0.00810049282824177	2.09148855814913
EKN05_002140	EKN05_002140	phage tail protein	CDS	EKN05_002140	1.21232002782462	4.10872624955832	0.00499486841163512	0.00813232948236562	2.08978503418125
EKN05_017145	ulaG	L-ascorbate 6-phosphate lactonase	CDS	EKN05_017145	-0.380475285055108	7.23819254125718	0.00500592937210812	0.00814633721583545	2.08903761635346
EKN05_005125	gatB	PTS galactitol transporter subunit IIB	CDS	EKN05_005125	-0.71064223574881	6.38448348581194	0.00500727686877135	0.00814633721583545	2.08903761635346
EKN05_010480	EKN05_010480	HNH endonuclease	CDS	EKN05_010480	-0.95188377314618	5.09324546884824	0.00505176048325857	0.00821558617140645	2.08536144477604
EKN05_002800	glrR	two-component system response regulator GlrR	CDS	EKN05_002800	0.437968770334298	7.12509278786717	0.00508086799356477	0.0082597861611406	2.08303119604993
EKN05_009030	yeaY	Slp family lipoprotein YeaY	CDS	EKN05_009030	-0.779984545664774	5.69585717189066	0.00509316840718007	0.00827664027307213	2.08214592009592
EKN05_002260	EKN05_002260	holin	CDS	EKN05_002260	-0.438525559641808	7.3149075340893	0.0050994869937088	0.008283764532269	2.08177225451418
EKN05_006855	EKN05_006855	transcriptional regulator	pseudo	EKN05_006855	0.222003760343486	9.04669350952886	0.00511204582314407	0.00830101638782817	2.08086872875638
EKN05_012700	EKN05_012700	hypothetical protein	CDS	EKN05_012700	-1.04145757769116	5.05049680464034	0.00511478570447648	0.00830231705328593	2.08080068557285
EKN05_022560	yrdA	gamma carbonic anhydrase family protein	CDS	EKN05_022560	0.454025158965416	6.9831522151548	0.00514242696465219	0.00834402131968196	2.07862459492088
EKN05_013520	cpoB	cell division protein CpoB	CDS	EKN05_013520	-0.569922971715576	6.68799267958529	0.00516903948152934	0.00838402540148054	2.07654741455571
EKN05_015610	EKN05_015610	lysozyme	CDS	EKN05_015610	-0.403600016384122	7.12687273186611	0.00521753793763897	0.00845948407761079	2.07265612266772
EKN05_005730	EKN05_005730	hypothetical protein	pseudo	EKN05_005730	0.430043815382252	7.32025371487745	0.00522202198044468	0.00846354962916885	2.07244745480449
EKN05_014695	EKN05_014695	HNH nuclease family protein	CDS	EKN05_014695	-1.14964974880039	4.54800503070806	0.00523651837810617	0.00848383340713228	2.07140786809908
EKN05_009795	cysB	HTH-type transcriptional regulator CysB	CDS	EKN05_009795	-1.14553295638224	4.82875529096838	0.00527228085761616	0.00853854259921044	2.06861625052113
EKN05_014480	ppiD	peptidylprolyl isomerase	CDS	EKN05_014480	-0.334489430204865	7.83877033522478	0.00529463702897794	0.00857150690286712	2.06694282077574
EKN05_003695	evgS	acid-sensing system histidine kinase EvgS	CDS	EKN05_003695	-0.173807401690551	11.1327770468052	0.00529962137959535	0.00857633361580774	2.06669833344814
EKN05_021960	rpnA	recombination-promoting nuclease RpnA	CDS	EKN05_021960	-0.452622608637123	7.12223892989172	0.00530193008048559	0.00857682833571564	2.06667328219208
EKN05_018315	proP	proline/glycine betaine transporter ProP	CDS	EKN05_018315	-0.329491405584499	7.88035873461294	0.00531436281194093	0.00859369394287427	2.06582011740656
EKN05_017710	EKN05_017710	IS1 family transposase	pseudo	EKN05_017710	-0.570948119229887	6.43887748651347	0.00534735963441683	0.00864378782732083	2.06329590196403
EKN05_018185	EKN05_018185	Na+/H+ antiporter	CDS	EKN05_018185	0.322744705350939	8.13369814598012	0.00537111821950116	0.00867891630788829	2.06153449957999
EKN05_023155	yhbO	protein/nucleic acid deglycase	CDS	EKN05_023155	-1.32744757590926	4.54279122284548	0.00541641896053019	0.00874881402828755	2.05805081507816
EKN05_010665	comR	TetR family copper-responsive transcriptional repressor ComR	CDS	EKN05_010665	-0.925182007800349	5.66128493136713	0.00545208921417282	0.00880310935712219	2.05536390306253
EKN05_014390	EKN05_014390	hypothetical protein	CDS	EKN05_014390	0.48153617574104	7.30968987249386	0.00546429508284063	0.00881949172435868	2.05455644294833
EKN05_003810	EKN05_003810	fimbrial biogenesis outer membrane usher protein	pseudo	EKN05_003810	0.193620034473091	9.54128820473321	0.00548889152090989	0.00885585286078982	2.0527696078337
EKN05_018970	EKN05_018970	IS1 family transposase	pseudo	EKN05_018970	-1.99176799858008	3.20039488105933	0.00549628613672552	0.00886303194265486	2.05241768548145
EKN05_019350	EKN05_019350	IS1 family transposase	pseudo	EKN05_019350	-2.05628724368069	3.84044385149703	0.00549748081263225	0.00886303194265486	2.05241768548145
EKN05_005110	gatY	tagatose-bisphosphate aldolase subunit GatY	CDS	EKN05_005110	0.475163269213993	6.49652357556821	0.00550687158025045	0.00887483029982402	2.05183994256071
EKN05_006670	EKN05_006670	YebC/PmpR family DNA-binding transcriptional regulator	CDS	EKN05_006670	-1.02251663828925	5.45063684299265	0.00555056490952204	0.00894188071579134	2.04857112789442
EKN05_001720	srlB	PTS glucitol/sorbitol transporter subunit IIA	CDS	EKN05_001720	-1.81779626399051	3.83551022446701	0.00559908823170561	0.00901326910081332	2.04511766241253
EKN05_011905	EKN05_011905	IS66 family transposase	pseudo	EKN05_011905	-1.86048957529492	3.40231867691381	0.00561816214431291	0.00904057508528668	2.04380394248672
EKN05_021660	EKN05_021660	AI-2E family transporter	CDS	EKN05_021660	0.346249958303474	7.61314233417782	0.00562509898717371	0.00904833728890979	2.04343121887149
EKN05_019840	dgoD	galactonate dehydratase	pseudo	EKN05_019840	0.266403106804736	8.34055425983265	0.00565398259420208	0.00909138320254349	2.04137003630149
EKN05_013420	sdhD	succinate dehydrogenase membrane anchor subunit	CDS	EKN05_013420	-1.62336568004064	4.46947233200161	0.00568071046925661	0.00912750552696316	2.03964789540054
EKN05_001050	EKN05_001050	IS1 family transposase	pseudo	EKN05_001050	-1.31369105573021	4.14685062926673	0.00569060961510486	0.00913998138480083	2.03905468878329
EKN05_013090	rihA	pyrimidine-specific ribonucleoside hydrolase RihA	CDS	EKN05_013090	-0.280147567484621	8.76494227553271	0.00572384805178183	0.00918992026911503	2.03668825649567
EKN05_005065	rcnR	Ni(II)/Co(II)-binding transcriptional repressor RcnR	CDS	EKN05_005065	-1.12771663360265	4.61644793824764	0.00576396682545441	0.0092508642978245	2.03381768972144
EKN05_003680	EKN05_003680	oxalyl-CoA decarboxylase	CDS	EKN05_003680	-0.219405763152735	9.70352471397189	0.00578421632583303	0.0092793702360361	2.0324814970888
EKN05_000240	EKN05_000240	type I toxin-antitoxin system Ibs family toxin	CDS	EKN05_000240	-2.88604563384457	2.641787155521	0.00578606224432891	0.0092793702360361	2.0324814970888
EKN05_012365	EKN05_012365	Cof-type HAD-IIB family hydrolase	CDS	EKN05_012365	0.588730823281863	6.25547536762504	0.00583775997100796	0.00935697749202797	2.0288644152063
EKN05_016725	creB	two-component system response regulator CreB	CDS	EKN05_016725	-0.43848703660195	7.17786132468002	0.00583882388105996	0.00935697749202797	2.0288644152063
EKN05_013565	EKN05_013565	hypothetical protein	CDS	EKN05_013565	0.461381704871803	7.06139307432662	0.00584524573183836	0.00936376439346496	2.02854952234677
EKN05_004585	yejB	microcin C ABC transporter permease YejB	CDS	EKN05_004585	0.487222947998325	6.77691811891127	0.00588793100261327	0.00942861651203816	2.02555202786363
EKN05_021665	yhhS	MFS transporter	CDS	EKN05_021665	-0.45067474722567	7.1511968644882	0.0059186604362372	0.00947428186466081	2.02345369893613
EKN05_007505	EKN05_007505	IS1 family transposase	pseudo	EKN05_007505	-2.96665795330164	3.14771404629327	0.00600221951723194	0.00960444842032405	2.01752757144654
EKN05_022895	ptsN	PTS IIA-like nitrogen regulatory protein PtsN	CDS	EKN05_022895	-0.8139803736896	5.32350442796846	0.00600923594498174	0.00961208379395285	2.01718245186182
EKN05_012280	EKN05_012280	glucose/sorbosone dehydrogenase	CDS	EKN05_012280	1.67658446398372	4.34657551821559	0.00601497290451959	0.00961766765390324	2.01693023439152
EKN05_013595	galE	UDP-glucose 4-epimerase GalE	CDS	EKN05_013595	0.903000863836856	5.37737355319284	0.00602088736983966	0.00962353106295387	2.01666554752745
EKN05_009175	EKN05_009175	paraquat-inducible protein A	pseudo	EKN05_009175	0.410426276284876	7.35134322200442	0.00602465584541127	0.00962596131718322	2.01655588790774
EKN05_008570	nlpC	lipoprotein	CDS	EKN05_008570	0.439664739613024	6.72858178696237	0.00612144292903109	0.00977695584562147	2.00979634615776
EKN05_016650	satP	acetate uptake transporter	CDS	EKN05_016650	-0.416623477676591	7.23430701644181	0.00614663128098398	0.00981352540834206	2.00817494875189
EKN05_003265	EKN05_003265	DUF1176 domain-containing protein	CDS	EKN05_003265	-0.45423162520665	6.85078835733246	0.00616781459847314	0.00984367577736191	2.00684269915671
EKN05_004820	dld	D-lactate dehydrogenase	CDS	EKN05_004820	0.359577465882814	7.64192427919268	0.00617291375499806	0.00984610019250322	2.00673574922243
EKN05_014140	arcC	carbamate kinase	CDS	EKN05_014140	0.571425108819899	6.73044722543224	0.00617393251211376	0.00984610019250322	2.00673574922243
EKN05_007590	sufE	cysteine desulfuration protein SufE	CDS	EKN05_007590	-0.530339993368443	6.72046428513228	0.00622881142108017	0.0099264449449296	2.00320626180072
EKN05_015450	EKN05_015450	DUF2635 domain-containing protein	CDS	EKN05_015450	-1.44165622871418	4.02665693402701	0.00622894852102425	0.0099264449449296	2.00320626180072
EKN05_004175	menH	2-succinyl-6-hydroxy-2	CDS	EKN05_004175	-0.980453208309925	4.95977195396447	0.00623700274687017	0.00993558250078054	2.00280666610235
EKN05_022975	sfsB	DNA-binding transcriptional regulator SfsB	CDS	EKN05_022975	0.625258395702654	6.23944061935626	0.00625742665542234	0.0099644109105684	2.00154837140924
EKN05_000895	serA	D-3-phosphoglycerate dehydrogenase	CDS	EKN05_000895	-0.488421318138939	7.00432111537076	0.00626120301119367	0.00996671795313431	2.00144783160869
EKN05_016360	leuC	3-isopropylmalate dehydratase large subunit	CDS	EKN05_016360	-0.423695184956933	7.09875076338264	0.00630132723798325	0.0100268611048102	1.99883500099879
EKN05_018790	argC	N-acetyl-gamma-glutamyl-phosphate reductase	CDS	EKN05_018790	-0.542236848426221	6.80140706600729	0.00639371136455115	0.0101700862046835	1.99267536585211
EKN05_018130	aphA	class B acid phosphatase	CDS	EKN05_018130	0.190488281876814	9.3623079374865	0.00641074071628637	0.0101933872065125	1.99168147834291
EKN05_018305	crfC	clamp-binding protein CrfC	CDS	EKN05_018305	-0.172432952662305	10.17320387577	0.00645971074647639	0.0102674392785493	1.98853785687645
EKN05_001695	recA	recombinase RecA	CDS	EKN05_001695	-2.2514341694266	3.34747059176007	0.00647575507623347	0.0102891217945943	1.98762169190792
EKN05_012265	EKN05_012265	IS3 family transposase	CDS	EKN05_012265	-1.19130577022239	4.67475181764851	0.00649683630102479	0.0103187882199511	1.98637130079876
EKN05_008545	aroH	3-deoxy-7-phosphoheptulonate synthase AroH	CDS	EKN05_008545	0.42352560146514	6.93967497560821	0.00651193822979214	0.0103389393770745	1.98552401117531
EKN05_004850	EKN05_004850	protein YohO	CDS	EKN05_004850	-2.11129115141914	2.83114602000265	0.00652702230840855	0.0103590472663475	1.98468018532387
EKN05_019545	xanP	xanthine/proton symporter XanP	CDS	EKN05_019545	0.317123081372712	8.2108718894746	0.00655340103860247	0.0103970593728402	1.98308947596413
EKN05_008900	sppA	signal peptide peptidase SppA	CDS	EKN05_008900	0.389149619168564	7.65380836793912	0.00662468655217168	0.0105062621542219	1.97855176680042
EKN05_019580	EKN05_019580	hypothetical protein	CDS	EKN05_019580	0.192453382991118	9.13295636805397	0.00664226530062646	0.0105302406580091	1.97756170333958
EKN05_005720	EKN05_005720	hypothetical protein	CDS	EKN05_005720	0.342994903236741	8.18533976861032	0.0066819631560054	0.0105892547128109	1.97513460509589
EKN05_013560	zitB	CDF family zinc transporter ZitB	CDS	EKN05_013560	-0.519470634142257	7.11116637582172	0.00674198558514075	0.0106804225954764	1.97141156310779
EKN05_006035	EKN05_006035	integrase	pseudo	EKN05_006035	-0.552539848630526	6.52884948970328	0.00682232201474434	0.0108036918887335	1.96642780998356
EKN05_008155	eamA	O-acetylserine/cysteine exporter	CDS	EKN05_008155	-0.706715971250111	6.12888024631971	0.00683106485952635	0.0108135377924184	1.96603219759488
EKN05_012215	EKN05_012215	hypothetical protein	CDS	EKN05_012215	-0.366733109494522	7.50223946082766	0.00688266868784448	0.0108912000448448	1.96292426495126
EKN05_011645	EKN05_011645	IS1 family transposase	pseudo	EKN05_011645	-2.42757620559795	3.17500230432395	0.00692825654199682	0.0109592887007131	1.96021763229142
EKN05_016775	serB	phosphoserine phosphatase	CDS	EKN05_016775	-0.68545000989685	5.97775492904962	0.0069579700444677	0.0110022258974929	1.95851944236867
EKN05_011280	EKN05_011280	hypothetical protein	CDS	EKN05_011280	-1.15104003903013	4.5581933061645	0.00697692891507758	0.0110281320097313	1.95749804391241
EKN05_017745	pepA	leucyl aminopeptidase	CDS	EKN05_017745	-0.377155983830861	7.49230668163334	0.00702535852342458	0.0111005849436546	1.95465413552793
EKN05_015840	rnhB	ribonuclease HII	CDS	EKN05_015840	-0.956551025872846	5.1568831961916	0.00705344757910468	0.011140856707387	1.95308141158733
EKN05_007020	hslJ	heat shock protein HslJ	pseudo	EKN05_007020	-0.665164379622697	6.0611712393965	0.00708619481513128	0.0111884536129764	1.95122993436173
EKN05_016715	creD	cell envelope integrity protein CreD	CDS	EKN05_016715	0.295644678610394	7.98375358266412	0.00710984807940231	0.0112216621732402	1.94994280981774
EKN05_001945	yclC	UbiD family decarboxylase	pseudo	EKN05_001945	0.486625532284302	6.77991946570214	0.00711987361035545	0.0112333451730074	1.94949089611221
EKN05_009130	EKN05_009130	hypothetical protein	pseudo	EKN05_009130	0.40379921421006	7.27701978149567	0.00717627541711873	0.0113181625547338	1.94622407289257
EKN05_001440	EKN05_001440	molecular chaperone GrpE	CDS	EKN05_001440	-1.48182141528843	3.81458258502414	0.00725940935208993	0.0114450629034054	1.94138181604957
EKN05_011130	EKN05_011130	hypothetical protein	CDS	EKN05_011130	0.240941424461697	9.12132364485675	0.00728994138663294	0.0114889690900119	1.93971893898844
EKN05_001225	ptr	pitrilysin	CDS	EKN05_001225	0.219074284776369	9.02482245256173	0.00742073830027462	0.0116865029061331	1.93231542859746
EKN05_012450	EKN05_012450	DUF1471 domain-containing protein	CDS	EKN05_012450	-1.78070351263481	3.49271943693647	0.00754865457298719	0.0118835804711512	1.92505268859844
EKN05_011305	torD	molecular chaperone TorD	pseudo	EKN05_011305	-1.59852324552309	3.67896245272043	0.00755425645035075	0.0118880287101808	1.92489015473945
EKN05_019730	ilvN	acetolactate synthase 1 small subunit	CDS	EKN05_019730	0.703292539741356	5.48884350685128	0.00755827850234349	0.0118899884449063	1.9248185674432
EKN05_007955	uidB	glucuronide transporter	pseudo	EKN05_007955	0.395152579331347	7.48787950081812	0.00758141716611955	0.011922008191452	1.92365058410852
EKN05_018060	dgkA	diacylglycerol kinase	CDS	EKN05_018060	-0.434348974451936	6.74241958075365	0.00762966634800345	0.0119934769831684	1.92105489399053
EKN05_018320	pmrR	LpxT activity modulator PmrR	CDS	EKN05_018320	-1.59579692988258	3.69044995784833	0.00763460006025987	0.0119968284249662	1.92093355225153
EKN05_009370	EKN05_009370	DUF1133 family protein	CDS	EKN05_009370	-0.647843792041485	6.11624094652886	0.00765760420285696	0.0120285624345684	1.91978627324538
EKN05_005865	yedV	heavy metal sensor histidine kinase	CDS	EKN05_005865	-0.240071036095917	9.22720659317283	0.00772108049212471	0.0121238234936846	1.91636039499303
EKN05_005645	EKN05_005645	YebC/PmpR family DNA-binding transcriptional regulator	CDS	EKN05_005645	0.185822732108642	9.74826845409255	0.00781195209461069	0.0122620157144879	1.91143813163473
EKN05_010805	flgL	flagellar hook-filament junction protein FlgL	CDS	EKN05_010805	0.427463618706715	7.41601278514996	0.0079146978037142	0.0124141890093422	1.90608164665084
EKN05_014690	tsx	nucleoside-specific channel-forming protein Tsx	CDS	EKN05_014690	0.389554355358926	7.28069329629595	0.00795028014044109	0.0124654337463818	1.90429260521614
EKN05_012055	EKN05_012055	aquaporin	pseudo	EKN05_012055	-1.45832696219238	4.10178611979118	0.0079622281680868	0.0124795977363644	1.90379941334693
EKN05_001915	EKN05_001915	IS3 family transposase	pseudo	EKN05_001915	-0.88759990336612	5.11853247101731	0.00797889233893493	0.012501140503227	1.90305036365889
EKN05_014665	nusB	transcription antitermination factor NusB	CDS	EKN05_014665	-2.14132720115528	3.51613837807681	0.00800547477572871	0.0125353729732469	1.90186273966243
EKN05_015090	dinB	DNA polymerase IV	CDS	EKN05_015090	0.378155597431239	7.05290041920413	0.00800659623583144	0.0125353729732469	1.90186273966243
EKN05_015225	EKN05_015225	hypothetical protein	CDS	EKN05_015225	0.661218398880239	5.79039360895964	0.00805047464908682	0.012599463613812	1.89964794333641
EKN05_006920	EKN05_006920	HlyD family secretion protein	CDS	EKN05_006920	0.387013673405558	7.61535118733139	0.00811727040662201	0.0126993613011163	1.89621812080593
EKN05_020540	EKN05_020540	IS4 family transposase	CDS	EKN05_020540	-1.51674980445755	3.31475897955271	0.00812875321491666	0.0127126812513781	1.89576284206037
EKN05_015345	EKN05_015345	hypothetical protein	CDS	EKN05_015345	1.20237687249717	4.44096606930721	0.00813791836775547	0.0127223681820843	1.89543204020629
EKN05_013120	corC	magnesium/cobalt transporter CorC	CDS	EKN05_013120	-0.403954562861563	7.40264729165831	0.00814541819740005	0.0127294455187106	1.89519051334626
EKN05_004510	dsbE	thiol:disulfide interchange protein DsbE	CDS	EKN05_004510	-1.05766677921292	4.80159896605528	0.00819922038431376	0.0128088513993548	1.89248981274455
EKN05_002485	ppnN	nucleotide 5'-monophosphate nucleosidase	CDS	EKN05_002485	-0.446993280707557	7.13668466403948	0.00822322709067264	0.0128416697309483	1.89137850369776
EKN05_019235	mtlA	PTS mannitol transporter subunit IICBA	CDS	EKN05_019235	-0.21373819077504	8.79936188710244	0.00824113892440821	0.0128649496443004	1.8905919093561
EKN05_009575	EKN05_009575	carbohydrate ABC transporter substrate-binding protein	pseudo	EKN05_009575	-0.300338174640829	7.90796613734631	0.00828626030743016	0.0129306729724548	1.88837887182355
EKN05_020980	fdhD	sulfurtransferase FdhD	CDS	EKN05_020980	-0.369726946952484	7.3097193407575	0.00831922637266321	0.0129773870046426	1.8868127438765
EKN05_008780	astA	arginine N-succinyltransferase	CDS	EKN05_008780	-0.585834863741676	6.28608193617433	0.00836240032717553	0.0130399847782104	1.88472291556293
EKN05_006225	azuC	stress response protein AzuC	CDS	EKN05_006225	1.86171098271909	3.07030674165997	0.00843440991162031	0.0131474857086124	1.88115729259468
EKN05_021305	dppA	dipeptide ABC transporter substrate-binding protein DppA	CDS	EKN05_021305	0.250020604658143	8.84146003772354	0.0084674858189693	0.013194241003212	1.87961558745208
EKN05_016890	fhuF	hydroxamate siderophore iron reductase FhuF	CDS	EKN05_016890	-1.50007090875932	4.2373376979066	0.00852155798104812	0.0132688404635811	1.87716702757046
EKN05_008735	EKN05_008735	hypothetical protein	pseudo	EKN05_008735	-0.189727701886622	9.3643279298616	0.00856390904692007	0.0133299376731777	1.87517188121317
EKN05_022865	arcB	aerobic respiration two-component sensor histidine kinase ArcB	CDS	EKN05_022865	-1.58154475938683	4.42844708756674	0.00858586962978905	0.013359263719025	1.87421747685868
EKN05_012820	EKN05_012820	holin	pseudo	EKN05_012820	0.780392218592957	5.27297598811203	0.0086047610203807	0.013383794656473	1.87342073524387
EKN05_008695	cedA	cell division activator CedA	CDS	EKN05_008695	-0.591420599920027	6.11355445135958	0.00862808521953034	0.0134152000399524	1.87240284698759
EKN05_008040	EKN05_008040	hypothetical protein	CDS	EKN05_008040	0.32535166807321	7.67894069168005	0.00863288845014046	0.0134177961319425	1.87231881101769
EKN05_004080	nuoC	NADH-quinone oxidoreductase subunit C/D	CDS	EKN05_004080	-1.46523624771493	3.72457950397567	0.00863992999498456	0.0134195791630937	1.87226110339295
EKN05_019150	EKN05_019150	AraC family transcriptional regulator	CDS	EKN05_019150	-0.281652291103847	8.4888758309114	0.00867715196322814	0.0134719233888843	1.87057039555044
EKN05_003480	crr	PTS glucose transporter subunit IIA	CDS	EKN05_003480	-2.70445243895615	2.77235777332836	0.00868581684099897	0.0134804884788538	1.8702943704248
EKN05_003170	hyfB	hydrogenase 4 subunit B	pseudo	EKN05_003170	-0.421132684831451	7.36830159973244	0.00869434509993625	0.013488835405046	1.87002554469395
EKN05_018545	zraS	two-component system sensor histidine kinase ZraS	CDS	EKN05_018545	-0.434512264730783	7.02028525407723	0.0087081829322445	0.0135054108351579	1.86949220001943
EKN05_004130	nuoN	NADH-quinone oxidoreductase subunit NuoN	CDS	EKN05_004130	-3.23392833855627	3.17294823753707	0.00874529168864935	0.0135580517779857	1.86780271185964
EKN05_011740	mukB	chromosome partition protein MukB	CDS	EKN05_011740	-1.35975431907505	4.51809441946167	0.00877480381422737	0.0135939616253696	1.86665396038946
EKN05_023140	EKN05_023140	N-acetyltransferase	CDS	EKN05_023140	-0.442332766233115	6.63684137921076	0.00879112907134991	0.0136143271911466	1.86600381626984
EKN05_008505	EKN05_008505	cupin domain-containing protein	CDS	EKN05_008505	0.450599665854582	7.09127098732053	0.00883449663973569	0.0136765417973059	1.86402370292374
EKN05_004040	EKN05_004040	YfbU family protein	CDS	EKN05_004040	-0.85696870642907	5.5856864680942	0.00885705664741698	0.0137065112266858	1.86307307386197
EKN05_006450	EKN05_006450	hypothetical protein	CDS	EKN05_006450	-1.57277858277824	4.11990483392145	0.00889557597143983	0.0137611475107317	1.86134534976332
EKN05_010825	flgH	flagellar basal body L-ring protein FlgH	CDS	EKN05_010825	-0.979668728817999	4.94281216160857	0.00909452973383011	0.0140638412135285	1.85189604560347
EKN05_003145	hyfG	hydrogenase 4 catalytic subunit HyfG	pseudo	EKN05_003145	-0.356069526381182	7.1845150357034	0.00914226216112643	0.0141325511097268	1.84977943525881
EKN05_012035	EKN05_012035	DUF535 domain-containing protein	CDS	EKN05_012035	-0.393406741881368	7.20938902068584	0.00914667199631286	0.0141342654233893	1.84972675745097
EKN05_010045	narG	nitrate reductase subunit alpha	CDS	EKN05_010045	0.211726220961081	9.01572278445123	0.0091696871556158	0.0141647187591439	1.84879204398607
EKN05_002405	EKN05_002405	hypothetical protein	pseudo	EKN05_002405	1.20808464255919	4.29551675336255	0.00919218660214552	0.01419435377944	1.84788437463596
EKN05_018540	zraR	sigma-54-dependent response regulator transcription factor ZraR	CDS	EKN05_018540	-0.516404049909762	6.72142899668617	0.00921490659633718	0.0142243078750958	1.84696885627486
EKN05_000300	nudF	ADP-ribose diphosphatase	CDS	EKN05_000300	-0.61096160228148	6.00865966429706	0.00939856392712005	0.0145025768417759	1.83855482474878
EKN05_023125	EKN05_023125	U32 family peptidase	CDS	EKN05_023125	0.379084641770907	6.98726160662265	0.00941934283768873	0.0145294041898354	1.83775219453695
EKN05_023175	diaA	DnaA initiator-associating protein DiaA	CDS	EKN05_023175	-1.61163913027713	4.31342304531526	0.00947175480672812	0.0146049888665502	1.83549876975498
EKN05_016760	ettA	energy-dependent translational throttle protein EttA	CDS	EKN05_016760	0.399502175968675	7.11695417170581	0.00957434535311596	0.0147578642195977	1.83097648971886
EKN05_008365	ydfI	mannitol dehydrogenase family protein	CDS	EKN05_008365	0.335418831023033	7.72729949012582	0.0095928914572269	0.014781130341794	1.83029235332731
EKN05_021540	EKN05_021540	pili assembly chaperone protein SafB	CDS	EKN05_021540	0.159831975129612	10.0436691460508	0.00968103644467081	0.0149115820345613	1.82647627791308
EKN05_003445	cysT	sulfate/thiosulfate ABC transporter permease CysT	CDS	EKN05_003445	-1.58325899159681	3.68647928364823	0.0098314522021388	0.0151323789825875	1.82009279056292
EKN05_000445	yghYX	dienelactone hydrolase family protein	CDS	EKN05_000445	0.221010545217626	8.6501686634256	0.00984049611576391	0.0151408567616605	1.81984954912037
EKN05_013070	EKN05_013070	sel1 repeat family protein	CDS	EKN05_013070	-0.242987462154435	8.33760053620208	0.0098992340777336	0.0152257616095026	1.81742097425951
EKN05_000630	EKN05_000630	TRAP transporter large permease subunit	CDS	EKN05_000630	0.144797278527222	10.3270379936369	0.00990846233403741	0.0152344832008431	1.81717227375696
