locus_tag,com_id,description,type,length,n_TIS,n_nz,log2CPM,log2FC,z,FDR
EKN05_013460,mngA,PTS 2-O-a-mannosyl-D-glycerate transporter subunit IIABC,pseudo,1977,20,9,10.7693960229539,-0.0663641882851484,-0.101689423049952,0.881313740818123
EKN05_013465,mngB,mannosylglycerate hydrolase,CDS,2635,45,21,9.36801095247523,-0.100606410811144,-0.251008953735591,0.869926822669518
EKN05_013490,ybgC,acyl-CoA thioesterase YbgC,CDS,406,8,6,9.50812338888263,0.952563205215113,1.55651021922886,0.865119613085127
EKN05_013495,tolQ,Tol-Pal system protein TolQ,CDS,694,5,0,2.71245533873729,-1.84275437572747,-0.244108023167079,0.867905637943944
EKN05_013500,tolR,colicin uptake protein TolR,CDS,430,7,1,4.13342203666151,-0.547982464118457,-0.302481161868611,0.874280622630699
EKN05_013505,tolA,cell envelope integrity protein TolA,CDS,1180,10,1,4.03209964442414,-0.0973195908342386,-0.0369306204700197,0.889908147403425
EKN05_013510,tolB,Tol-Pal system protein TolB,CDS,1294,21,1,4.02002599886217,-0.643251552491081,-0.351336007662284,0.861321069513407
EKN05_013515,pal,peptidoglycan-associated lipoprotein Pal,CDS,523,7,1,5.87049519570708,0.288282929808035,0.142138048509903,0.904710384199386
EKN05_013520,cpoB,cell division protein CpoB,CDS,793,8,7,11.057365455742,0.768800645729402,2.07592907899052,0.431191195941707
EKN05_013550,nadA,quinolinate synthase NadA,CDS,1045,16,6,10.6044831440755,0.120152331764116,0.17699365297784,0.908014486940547
EKN05_013555,pnuC,nicotinamide riboside transporter PnuC,CDS,721,8,7,10.2294002296233,-0.686543223930556,-1.04700456277937,0.739874743328511
EKN05_013560,zitB,CDF family zinc transporter ZitB,CDS,943,12,8,11.0593719877679,-0.284272958941884,-0.541760426697029,0.841079271459769
EKN05_013565,EKN05_013565,hypothetical protein,CDS,382,13,6,10.6464619864801,-0.108423509620697,-0.190649101660851,0.874589024804185
EKN05_013570,aroG,3-deoxy-7-phosphoheptulonate synthase AroG,CDS,1054,10,7,10.958700485884,-0.0269736363709887,-0.0419727556749855,0.890207024172006
EKN05_013575,gpmA,2,CDS,754,7,4,8.47033502963561,-0.0686823828116009,-0.076677985792704,0.885044276974879
EKN05_013580,galM,galactose-1-epimerase,CDS,1042,11,6,10.6128134672397,-1.04150391179088,-1.50113376017584,0.561923192738661
EKN05_013585,galK,galactokinase,CDS,1150,9,7,10.8879664809364,-0.122353018779488,-0.23181816902269,0.869483245635524
EKN05_013590,galT,galactose-1-phosphate uridylyltransferase,CDS,1048,9,7,9.44314815832223,-0.447066667355795,-0.75923921844052,0.797467893421851
EKN05_013595,galE,UDP-glucose 4-epimerase GalE,CDS,1018,17,12,9.95345150115445,-0.419672052571875,-0.846477659198886,0.775048877986222
EKN05_013600,modF,molybdate ABC transporter ATP-binding protein ModF,CDS,1474,12,9,9.5663219920533,-0.363372321296224,-0.590918507772817,0.831618946052653
EKN05_013605,modE,molybdenum-dependent transcriptional regulator,CDS,790,16,8,10.5666060123799,-0.568385057386709,-0.946732302176461,0.75153589311332
EKN05_013610,EKN05_013610,multidrug efflux pump-associated protein,CDS,151,3,2,9.6961967733479,-0.686365772440527,-0.526015171454309,0.840233569018647
EKN05_013615,modA,molybdate ABC transporter substrate-binding protein,CDS,775,13,7,9.52909388607189,0.0978704118008499,0.131080596669964,0.899835203502341
EKN05_013620,modB,molybdate ABC transporter permease subunit,CDS,691,6,2,8.6212283744167,-0.977231847719273,-0.673610817410791,0.81312021628706
EKN05_013625,modC,molybdenum ABC transporter ATP-binding protein ModC,CDS,1060,9,7,10.4890353211259,-0.644318425473818,-1.03363029106365,0.734763598745396
EKN05_013630,ybhA,pyridoxal phosphatase,CDS,820,6,3,9.93446250148138,0.971373063158223,1.03179621656327,0.969193450052217
EKN05_013635,EKN05_013635,integrase,CDS,445,27,14,10.4116818245585,0.517093641945504,1.24079259405069,0.992235114972137
EKN05_013645,citC,[citrate (pro-3S)-lyase] ligase,pseudo,962,20,8,11.3604316946611,0.901321562752819,1.30790887394303,0.969895443903089
EKN05_013650,citD,citrate lyase acyl carrier protein,CDS,298,3,2,4.42714821963681,-2.87824874132553,-2.28053093606415,0.255497929641577
EKN05_013655,citE,citrate (pro-3S)-lyase subunit beta,CDS,910,9,7,11.4685622227361,1.08784039111415,1.76006974402649,0.695685944366865
EKN05_013660,citF,citrate lyase subunit alpha,CDS,1534,21,12,11.1706170428028,0.546360153544978,1.07187417895043,0.966074078786136
EKN05_013665,citX,citrate lyase holo-[acyl-carrier protein] synthase,CDS,553,5,3,9.923132276368,0.217507917839624,0.23940935357619,0.924006972112626
EKN05_013670,citG,triphosphoribosyl-dephospho-CoA synthase,CDS,880,12,3,10.4446676032327,-0.571816507541463,-0.585842604388571,0.833675328373688
EKN05_013675,citT,citrate/succinate antiporter CitT,CDS,1465,18,9,8.41968188117455,0.814675462639589,1.46987223911396,0.893264995852696
EKN05_013680,rna,ribonuclease I,CDS,808,8,6,10.6379244694411,-0.264013913830201,-0.407681340969005,0.854238587938153
EKN05_013685,rnk,nucleoside diphosphate kinase regulator,CDS,412,4,3,8.73421847608691,-1.3815716587441,-1.29593646183645,0.65804386340381
EKN05_013690,ybdR,glutathione-dependent formaldehyde dehydrogenase,CDS,1240,26,18,10.5317738106559,-0.178081226414691,-0.452100482396033,0.854523451389491
EKN05_013695,uspG,universal stress protein UspG,CDS,430,10,3,9.75852659529926,-0.169184126097528,-0.17607493558262,0.874928262681299
EKN05_013700,ahpF,alkyl hydroperoxide reductase subunit F,CDS,1567,23,13,8.63483344337475,-0.521400807990078,-1.04333368509601,0.736911962533319
EKN05_013705,ahpC,alkyl hydroperoxide reductase subunit C,CDS,565,12,11,10.3674170430754,-0.584432154326517,-1.0228480796919,0.739208644385249
EKN05_013710,dsbG,thiol:disulfide interchange protein DsbG,CDS,748,21,11,10.6233515998383,-0.46236284152682,-0.916850214282419,0.749316266563697
EKN05_013715,ybdO,LysR family transcriptional regulator,CDS,904,45,20,3.96838565235065,0.333579226006826,0.892955201656204,0.993998025795969
EKN05_013720,EKN05_013720,hypothetical protein,pseudo,205,30,18,11.2855786250931,0.153415469300612,0.415074565515598,0.93437063061739
EKN05_013725,EKN05_013725,IS3 family transposase,CDS,1149,3,2,5.88971374460271,-0.591745175488783,-0.318017315500629,0.867531850991901
EKN05_013730,EKN05_013730,DUF3440 domain-containing protein,pseudo,1006,16,8,9.23899904009209,-0.127449843954692,-0.215188193356629,0.872379275220709
EKN05_013745,EKN05_013745,hypothetical protein,pseudo,511,10,5,9.47950193433061,-1.04389590016867,-1.26932190677929,0.663299436011355
EKN05_013750,ybdL,methionine-oxo-acid transaminase,CDS,1162,6,5,9.40074813329896,-0.476956423212932,-0.637340801434252,0.816714351898793
EKN05_013755,hcxA,hydroxycarboxylate dehydrogenase HcxA,CDS,1090,6,5,11.7303255402627,0.822581431463661,1.18861286182909,0.981966887196937
EKN05_013765,cstA,carbon starvation protein CstA,CDS,2107,25,18,11.7691667801208,-0.207789202696676,-0.541590163462658,0.840660028837853
EKN05_013770,entH,proofreading thioesterase EntH,CDS,415,4,2,9.52272065285393,0.271294474354047,0.226799723971182,0.920972465119429
EKN05_013775,dhbA,2,CDS,748,10,5,9.98960399909576,0.282346961062297,0.419294259712008,0.935931200569357
EKN05_013780,entB,enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB,CDS,859,4,3,9.07281796771776,-1.02121529143086,-0.970438393363414,0.744486872187555
EKN05_013785,entE,(2,CDS,1612,15,7,10.1393414468321,-0.0822323189051341,-0.125144283400675,0.883332597163137
EKN05_013790,entC,isochorismate synthase EntC,pseudo,1177,7,3,7.86875660008585,-1.78835034573555,-2.01504103482416,0.358268829766419
EKN05_013795,fepB,Fe2+-enterobactin ABC transporter substrate-binding protein,CDS,958,11,7,10.3002842617458,-0.203215138069538,-0.29056024059433,0.875892742486806
EKN05_013800,entS,enterobactin transporter EntS,CDS,1234,8,3,10.0867833594734,0.966043026329659,0.946105451295444,0.987121967910805
EKN05_013805,fepD,Fe(3+)-siderophore ABC transporter permease,CDS,1006,17,11,9.90019271281402,0.284187118586951,0.606392020737543,0.985655944741205
EKN05_013810,fepG,iron-enterobactin ABC transporter permease,CDS,994,13,9,10.1621658644158,-0.230246193703154,-0.43968276207519,0.851029487614346
EKN05_013815,fepC,iron-enterobactin ABC transporter ATP-binding protein,CDS,817,12,10,10.4235172695518,-0.547966594473007,-0.938247490235,0.749037132591637
EKN05_013820,fepE,LPS O-antigen length regulator,pseudo,1135,95,58,9.7925866997416,0.00222651125660381,0.00975928133454201,0.902758155710145
EKN05_013830,entF,enterobactin non-ribosomal peptide synthetase EntF,CDS,3895,40,26,10.3200335058425,0.0494943944982735,0.161731042258279,0.905602775002558
EKN05_013840,fes,enterochelin esterase,CDS,1204,24,13,10.3920943888743,-0.506728599424237,-1.14243654175677,0.703939773445422
EKN05_013845,fepA,siderophore enterobactin receptor FepA,CDS,2242,18,13,7.62748203474052,-1.35748514368894,-2.98119812896465,0.0691932566154594
EKN05_013850,entD,enterobactin synthase subunit EntD,CDS,622,5,2,10.8085180997117,-0.138349260719104,-0.10168527893693,0.880904486917788
EKN05_013855,EKN05_013855,type I toxin-antitoxin system Hok family toxin,CDS,154,3,2,8.70411049591462,-0.841755569904595,-0.707909966036141,0.796417205721077
EKN05_013860,EKN05_013860,hypothetical protein,pseudo,312,4,2,9.32693490230439,-0.0545819864252165,-0.0329513632770777,0.890426104167088
EKN05_013865,EKN05_013865,type I toxin-antitoxin system Hok family toxin,CDS,154,4,3,9.76847970902654,-0.242255908571034,-0.229352672419912,0.867464885932265
EKN05_013870,EKN05_013870,IS3 family transposase,pseudo,942,11,8,3.04558773187496,-0.808410559424528,-1.71327778118558,0.490379309630392
EKN05_013900,ybdK,glutamate--cysteine ligase,CDS,1120,9,6,6.99493485982959,0.132357026866772,0.184847425198953,0.912363426773952
EKN05_013905,EKN05_013905,DUF1158 domain-containing protein,CDS,250,4,3,13.1093650746978,0.590589576761031,0.539651520926966,0.973449249206702
EKN05_013910,EKN05_013910,MmcQ/YjbR family DNA-binding protein,CDS,370,8,7,10.779032819274,-0.71040612125438,-1.17139487650626,0.697554135219884
EKN05_013915,nfsB,oxygen-insensitive NAD(P)H nitroreductase,CDS,655,15,9,10.2015496812349,0.279102339915338,0.522237162471943,0.971679114940331
EKN05_013920,ybdG,mechanosensitive ion channel family protein,CDS,1249,87,46,10.4643661319193,0.301411454680125,1.04540558523893,0.965163502831444
EKN05_013925,pheP,aromatic amino acid transporter AroP,CDS,1378,23,16,10.2386884720492,-0.103756679702429,-0.370706075636292,0.856036673740888
EKN05_013930,cusA,Cu(+)/Ag(+) efflux RND transporter permease subunit CusA,CDS,3181,32,24,9.84537152777993,-0.767214402531944,-2.70410953651388,0.132349266048105
EKN05_013935,EKN05_013935,hypothetical protein,pseudo,618,3,2,11.0486515035859,0.461344298827952,0.295360621811519,0.936672756517877
EKN05_013950,EKN05_013950,hypothetical protein,pseudo,209,7,5,6.05475445410802,-0.399234113275121,-0.574812343216449,0.836851645751158
EKN05_013955,EKN05_013955,acyltransferase,pseudo,1001,78,46,9.69597512906008,-0.280211051054261,-1.32956558139141,0.642000176141858
EKN05_013960,EKN05_013960,endorhamnosidase,pseudo,250,17,9,7.36777445132827,-0.611205688895334,-1.31489552606967,0.646927323164779
EKN05_013980,EKN05_013980,hypothetical protein,CDS,1222,80,48,9.55088531419188,-0.33606859629988,-1.65556718552526,0.513725589650558
EKN05_013995,EKN05_013995,efflux RND transporter periplasmic adaptor subunit,pseudo,721,27,12,10.6275645381613,0.228868419939105,0.485604163323448,0.956391300366816
EKN05_014000,cusF,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone CusF,CDS,334,19,14,10.7545709729192,0.295336265862941,0.662759661023289,0.987591532555704
EKN05_014005,cusC,Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC,pseudo,1384,70,43,8.31903968587315,0.118551805885754,0.490270212593886,0.956831948312973
EKN05_014010,cusR,copper response regulator transcription factor CusR,CDS,685,5,3,9.70329277926569,-1.09776901838555,-1.04440304852609,0.73747117488491
EKN05_014015,cusS,Cu(+)/Ag(+) sensor histidine kinase CusS,CDS,1444,15,7,10.1093093286257,-0.0329190547692441,-0.0589663168268993,0.888521644930296
EKN05_014020,nrfB,phage adsorption protein NrfB,CDS,2239,37,26,8.73875799832395,-0.0229629441573174,-0.0632198151384205,0.88778784082345
EKN05_014030,EKN05_014030,bacteriophage N4 adsorption protein A,pseudo,885,10,9,9.70532047392892,-0.524331642965644,-1.00455831178364,0.742773835163653
EKN05_014035,EKN05_014035,DUF4434 family protein,CDS,892,10,6,4.92326974440217,0.71194764090557,1.11318157081173,0.950485752655411
EKN05_014040,envY,AraC family transcriptional regulator,CDS,763,32,14,8.67277466904655,-0.747528828699014,-1.80435407066759,0.447228669600714
EKN05_014050,fimZ,fimbriae biosynthesis transcriptional regulator FimZ,CDS,619,49,22,10.3247530370573,-0.336937820062015,-0.885525954830594,0.760808606083162
EKN05_014055,EKN05_014055,IS3-like element IS2 family transposase,CDS,1275,6,1,4.31551431358124,0.459785466836272,0.212044899089739,0.913084128225929
EKN05_014060,sfmF,fimbriae assembly protein,CDS,517,13,9,7.76820336554053,0.253875374430354,0.577860720505115,0.981526232875285
EKN05_014065,fimH,type 1 fimbrin D-mannose specific adhesin FimH,pseudo,1009,59,33,10.0717905283973,-0.318822619781093,-1.19693747060861,0.68675111959014
EKN05_014070,EKN05_014070,fimbrial protein,pseudo,1108,56,34,7.56254140068504,-0.0720367930511718,-0.256542729440757,0.869895697637355
EKN05_014080,EKN05_014080,hypothetical protein,pseudo,499,48,27,7.8638458583208,0.363383862856551,0.997436896899329,0.972534904881385
EKN05_014085,fimC,molecular chaperone FimC,pseudo,598,43,24,10.4027438291333,0.364731340024741,1.1255768318432,0.962624451300961
EKN05_014090,EKN05_014090,hypothetical protein,pseudo,182,4,0,5.44191296209998,-3.38230474818652,-0.409455454103061,0.855220101510344
EKN05_014095,fimA,type 1 fimbrial protein subunit FimA,CDS,526,46,21,11.0175653200556,1.46205600833769,4.55395942984418,0.000467176284467454
EKN05_014105,ybcJ,ribosome-associated protein YbcJ,CDS,214,3,1,9.77803870112525,0.410276501118085,0.228851844520119,0.920734539936865
EKN05_014110,EKN05_014110,metal-dependent hydrolase,CDS,511,5,4,9.9694711950025,0.25328531215863,0.247771049711019,0.928550834026313
EKN05_014135,purK,5-(carboxyamino)imidazole ribonucleotide synthase,CDS,1069,12,9,8.95434774573561,0.0932323636486482,0.155889950664119,0.906140653784104
EKN05_014140,arcC,carbamate kinase,CDS,895,8,5,10.49989954683,-0.263305550565124,-0.399919962106297,0.85252956908449
EKN05_014145,ylbF,DUF2877 domain-containing protein,pseudo,649,8,5,10.1754670470288,0.625524437176157,0.735145793533248,0.997247839519359
EKN05_014150,allC,allantoate amidohydrolase,CDS,1234,29,17,10.0811634236275,-0.177854001945751,-0.46969163739849,0.84938813856937
EKN05_014155,allE,(S)-ureidoglycine aminohydrolase,CDS,673,17,10,10.325954792216,0.0923955283901804,0.201549827739449,0.914539353270767
EKN05_014165,EKN05_014165,hydroxypyruvate isomerase,pseudo,280,7,4,7.98434484033752,-1.30804542733271,-1.56734059592215,0.546092713510424
EKN05_014170,gcl,glyoxylate carboligase,CDS,1777,32,14,10.9644476739702,-0.189480681280275,-0.451160667230617,0.854317467059481
EKN05_014175,allR,HTH-type transcriptional repressor AllR,CDS,817,11,7,9.08185430590933,-0.205752117298941,-0.271236788346574,0.87335702382737
EKN05_014180,allA,ureidoglycolate lyase,CDS,484,6,4,11.000291288613,-0.436112283910325,-0.359001207277166,0.859986424068053
EKN05_014185,allS,HTH-type transcriptional activator AllS,CDS,928,9,5,9.31615735429309,0.206164728080635,0.328581711221757,0.940346632562936
EKN05_014190,mnmH,tRNA 2-selenouridine(34) synthase MnmH,CDS,1096,11,7,11.0403888445765,0.887701078871786,1.24179069831383,0.997458368025342
EKN05_014195,ybbP,ABC transporter permease,CDS,2416,29,23,9.25283024737269,-0.263004027301578,-0.779909192472744,0.792152895219861
EKN05_014200,ybbA,ATP-binding cassette domain-containing protein,CDS,604,6,3,11.577899309179,0.579111495015718,0.574848080522892,0.977397421823732
EKN05_014205,tesA,multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1,pseudo,627,5,3,8.58309914488688,0.0735770864115769,0.0640788771261895,0.900278451846493
EKN05_014210,ybbO,NADP(+)-dependent aldehyde reductase,CDS,811,14,11,8.81702456259564,0.265737934404063,0.562138538477195,0.970876995486635
EKN05_014215,cnoX,chaperedoxin,CDS,856,15,11,7.96772129510956,-0.457435316614664,-0.955782760542759,0.75192684894538
EKN05_014220,fetB,iron export ABC transporter permease subunit FetB,CDS,781,56,37,9.20687147999829,-0.0771797123329328,-0.31531779001724,0.868429715090336
EKN05_014225,fetA,iron ABC transporter ATP-binding protein FetA,CDS,679,37,26,11.209976196517,-0.0857915918405113,-0.314313593100418,0.867355054278233
EKN05_014230,ybbK,SPFH/Band 7/PHB domain protein,CDS,919,21,12,9.43572887352087,0.206614848933393,0.519010485274235,0.971772901894009
EKN05_014235,EKN05_014235,NfeD family protein,CDS,460,5,3,7.97478985973694,1.0356653249604,0.979350661887831,0.966321773703777
EKN05_014245,ybaT,amino acid permease,CDS,1294,16,9,10.376620243561,0.101735103276383,0.171213787597777,0.90562558886537
EKN05_014250,ybaS,glutaminase,CDS,934,15,10,9.44111962942229,-0.165525451473834,-0.310490366934956,0.870211051098073
EKN05_014255,copA,copper-exporting P-type ATPase CopA,CDS,2506,19,10,6.74891169495814,-0.858226819186424,-2.04779433864688,0.358294785154385
EKN05_014270,ybaP,hypothetical protein,CDS,796,7,3,10.2918929089797,-1.30558635363552,-1.15417603666121,0.703844986563921
EKN05_014275,ybaK,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK,CDS,481,5,4,10.0583313015839,1.21190278711283,1.52356552302793,0.862291182363157
EKN05_014280,ushA,bifunctional UDP-sugar hydrolase/5'-nucleotidase,CDS,1654,19,11,10.2010821420605,-0.408906662176761,-0.769707626826322,0.796051056078998
EKN05_014285,fsr,MFS transporter,CDS,1222,11,7,9.68734151645611,-0.241570628426612,-0.392605208474938,0.854559375938456
EKN05_014290,ybaL,Kef family K(+) transporter,CDS,1678,29,21,9.85741754910955,-0.26092943183278,-0.904727768434347,0.754194117326837
EKN05_014295,gsk,inosine/guanosine kinase,CDS,1306,20,13,8.78634509387338,-0.466417535939238,-1.18089027825046,0.696415893152151
EKN05_014300,ybaC,acetyl esterase,CDS,961,11,6,7.19505972347348,-0.372318473244776,-0.645824637002591,0.814947105995616
EKN05_014315,htpG,molecular chaperone HtpG,CDS,1876,28,15,3.01104415899567,-0.0529625612418185,-0.121818433368335,0.88211392568628
EKN05_014320,recR,recombination protein RecR,CDS,607,6,4,9.9711685269096,-1.00702927109379,-1.15989909430509,0.702075952387121
EKN05_014335,apt,adenine phosphoribosyltransferase,CDS,553,11,6,10.5392149823387,0.592963531450814,0.927111955394017,0.991651031231764
EKN05_014340,EKN05_014340,DUF454 family protein,CDS,379,4,4,10.36556261314,-0.940477027510065,-1.07349414959156,0.724748147963126
EKN05_014355,mscK,mechanosensitive channel MscK,CDS,3364,35,22,9.44273215911495,0.066037417858387,0.182648917743717,0.910550667725365
EKN05_014360,acrR,multidrug efflux transporter transcriptional repressor AcrR,CDS,649,24,10,8.33756936303849,-0.0206419363755352,-0.0400475843247845,0.88922163720995
EKN05_014365,acrA,multidrug efflux RND transporter periplasmic adaptor subunit AcrA,CDS,1195,19,0,-0.688226162226824,-18.2671160687279,-6.3553937225432,1.52088902331243e-08
EKN05_014370,acrB,multidrug efflux RND transporter permease subunit,CDS,3151,38,0,-1.44398248478964,-18.595112786274,-7.09618961859333,1.09455823521084e-10
EKN05_014375,tomB,Hha toxicity modulator TomB,CDS,376,42,25,6.74759599188044,0.384882183008358,1.06888190489713,0.963266686177729
EKN05_014380,hha,hemolysin expression modulator Hha,CDS,220,10,6,9.99598084437445,0.399194439161497,0.502930935910748,0.969956846042449
EKN05_014385,ylaD,maltose O-acetyltransferase,CDS,553,45,29,10.9442661763165,-0.0160860497059119,-0.0535051698317286,0.888131144368556
EKN05_014390,EKN05_014390,hypothetical protein,CDS,472,12,8,10.2306830103339,0.451592401699063,1.07298121546731,0.966854875673408
EKN05_014395,pdeB,cyclic-guanylate-specific phosphodiesterase PdeB,CDS,1552,48,28,9.05181152072776,-0.154641038737847,-0.566814061436763,0.838214848183522
EKN05_014410,atl,DNA base-flipping protein,CDS,391,6,4,9.43113632356558,-1.03408052445798,-1.17594182931463,0.695231956630688
EKN05_014420,EKN05_014420,hypothetical protein,CDS,574,8,6,7.61489337593138,-0.0394460956732341,-0.0512114540153583,0.88821756314543
EKN05_014425,tesB,acyl-CoA thioesterase II,CDS,862,13,8,12.610504973489,-0.656034551900877,-1.23817504785588,0.675443179140778
EKN05_014430,amtB,ammonium transporter AmtB,CDS,1288,12,7,9.68340531812905,-0.230888192996349,-0.379295457762661,0.85639953628711
EKN05_014440,mdlB,SmdB family multidrug efflux ABC transporter permease/ATP-binding protein,CDS,1783,14,9,12.3298154289425,-0.556859366705047,-1.01197264612601,0.74120945375013
EKN05_014445,mdlA,SmdA family multidrug ABC transporter permease/ATP-binding protein,CDS,1774,18,9,10.513520994092,0.143311193907986,0.273890843590716,0.934473322749173
EKN05_014450,ybaO,Lrp/AsnC family transcriptional regulator,CDS,460,4,3,9.11420044968684,0.614425784226599,0.615358231916706,0.982929100771858
EKN05_014455,cof,HMP-PP phosphatase,CDS,820,10,7,9.93592673301721,-0.401085812360102,-0.671945231360657,0.813551437814965
EKN05_014460,EKN05_014460,SgrR family transcriptional regulator,CDS,1576,25,16,10.0999498333644,-0.331842221177595,-0.846915991698318,0.775310511687137
EKN05_014465,queC,7-cyano-7-deazaguanine synthase QueC,CDS,697,14,6,8.16205134228134,-1.95280315344648,-2.48266075821506,0.188114109937998
EKN05_014470,EKN05_014470,YbgC/FadM family acyl-CoA thioesterase,CDS,400,7,5,10.3389265566375,-0.190483354333692,-0.290354632986638,0.875585966433576
EKN05_014475,EKN05_014475,hypothetical protein,CDS,373,14,7,9.13976402822544,-0.15503489448401,-0.271662849775483,0.873940928984292
EKN05_014480,ppiD,peptidylprolyl isomerase,CDS,1873,15,12,9.01822328877666,-0.560479088562638,-1.34807400124031,0.635020381956174
EKN05_014485,hupB,DNA-binding protein HU-beta,CDS,274,4,2,9.18441379252395,-1.18761213070939,-0.891931006648403,0.75833542306687
EKN05_014490,lon,endopeptidase La,CDS,2356,31,5,9.26008611750648,0.0317426090981513,0.0334895352714627,0.903443942113432
EKN05_014495,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,CDS,1276,11,3,4.98186873911966,2.69607242503727,1.84114881331873,0.646813574849675
EKN05_014500,clpP,streptothricin N-acetyltransferase,CDS,625,4,0,4.82367127398335,-2.21739342394552,-0.291353507732178,0.875689259773517
EKN05_014505,tig,trigger factor,CDS,1300,14,7,9.18494994995452,-0.0208205420215973,-0.0307092806610561,0.890868054738635
EKN05_014510,bolA,transcriptional regulator BolA,CDS,319,10,5,9.70266283499009,0.362328531434141,0.423856461062759,0.937170440766903
EKN05_014515,EKN05_014515,hypothetical protein,CDS,580,11,4,10.363295951342,-0.178049487123791,-0.238582835307762,0.867953691800043
EKN05_014520,ampG,muropeptide MFS transporter AmpG,CDS,1477,29,20,9.48876070081439,-0.0571542395483695,-0.176591889435129,0.875819817218826
EKN05_014545,EKN05_014545,cytochrome o ubiquinol oxidase subunit II,pseudo,499,12,4,8.09877290008686,-2.02858792394438,-2.77460571089579,0.110992491714801
EKN05_014550,EKN05_014550,cytochrome o ubiquinol oxidase subunit I,pseudo,1993,24,11,9.54525380670816,-0.805236630334573,-1.70275800144561,0.487945209140439
EKN05_014555,EKN05_014555,cytochrome o ubiquinol oxidase subunit III,pseudo,616,4,2,9.18356438999269,-0.455841138594481,-0.376369345720761,0.856500682219989
EKN05_014560,cyoD,cytochrome o ubiquinol oxidase subunit IV,CDS,331,8,5,6.22472874265412,-0.693165915515757,-0.886311854892821,0.761456199117923
EKN05_014565,cyoE,protoheme IX farnesyltransferase,pseudo,892,19,13,9.31474869328307,-0.129702828665297,-0.28759847180348,0.874587797331669
EKN05_014570,EKN05_014570,DUF1778 domain-containing protein,CDS,313,4,2,10.7715970665506,0.216681974928716,0.165291116356974,0.904809341045019
EKN05_014580,EKN05_014580,GNAT family N-acetyltransferase,CDS,400,13,8,8.77260992340531,-0.250695674560234,-0.445957438048777,0.850530953895337
EKN05_014585,EKN05_014585,sel1 repeat family protein,CDS,937,63,36,10.9834397030698,0.355163386513565,1.37718663443486,0.918974817704805
EKN05_014595,EKN05_014595,sel1 repeat family protein,CDS,1276,66,25,4.72410458309812,0.996767381267951,3.12801271424566,0.0459340602617267
EKN05_014600,yajR,MFS transporter,CDS,1372,43,29,10.6871132646286,-0.237886706639702,-1.13939154791087,0.703643035771344
EKN05_014605,EKN05_014605,hypothetical protein,CDS,2155,46,12,6.13701486512158,1.63788446644604,3.26324680122622,0.0333209288599256
EKN05_014610,EKN05_014610,hypothetical protein,CDS,1732,57,25,8.67131428998809,2.26882550215321,5.35800190236066,1.12008543770889e-05
EKN05_014615,yajQ,YajQ family cyclic di-GMP-binding protein,CDS,493,10,8,10.3665781756486,0.0899409991823642,0.189509788634061,0.912854503777156
EKN05_014620,panE,2-dehydropantoate 2-reductase,CDS,913,10,5,7.96575106927132,-1.09653046469294,-1.43303624211859,0.5993147952728
EKN05_014625,yajL,protein deglycase YajL,CDS,592,3,3,9.79935003059298,0.958158697931201,0.944253840830607,0.987704676200248
EKN05_014630,thiI,tRNA 4-thiouridine(8) synthase ThiI,CDS,1450,13,6,2.50612561481309,0.51062748277224,0.632243465350503,0.985664218556755
EKN05_014650,yajO,1-deoxyxylulose-5-phosphate synthase YajO,CDS,976,4,3,5.87375485868053,0.300014204533024,0.25315345291107,0.928578185026474
EKN05_014655,pgpA,phosphatidylglycerophosphatase A,CDS,520,5,2,10.518490688264,1.52516670290138,1.20162248992539,0.982316805823665
EKN05_014685,EKN05_014685,DUF3251 domain-containing protein,CDS,541,6,4,10.3481310021348,-0.476491154062246,-0.567615281391765,0.838617942835159
EKN05_014690,tsx,nucleoside-specific channel-forming protein Tsx,CDS,886,14,10,9.64795914451354,0.329802971737299,0.566231935972535,0.969862758998545
EKN05_014695,EKN05_014695,HNH nuclease family protein,CDS,349,4,3,8.76396592916647,1.16303149260272,1.22261069066397,0.999348247346054
EKN05_014710,yajC,preprotein translocase subunit YajC,CDS,334,4,0,6.90858934378772,-1.97658598119554,-0.249991678988679,0.869398787036537
EKN05_014715,tgt,tRNA guanosine(34) transglycosylase Tgt,CDS,1129,26,10,9.73813510445867,-0.393569371197071,-0.715895267328254,0.799881674927749
EKN05_014720,queA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,CDS,1072,12,7,10.8867885219284,1.02704666478613,1.60437567788645,0.831029206938761
EKN05_014730,malZ,maltodextrin glucosidase,CDS,1819,23,12,10.135694897383,0.15526284030047,0.328370915599739,0.939654402501364
EKN05_014735,proY,proline-specific permease ProY,CDS,1375,15,6,9.98890525423999,-0.454238304404054,-0.751555644143758,0.796671418084828
EKN05_014740,brnQ,branched-chain amino acid transporter carrier protein BrnQ,CDS,1321,24,12,8.17592178090234,-1.08695890444417,-2.48074310687901,0.187806515627904
EKN05_014745,phoR,phosphate regulon sensor histidine kinase PhoR,CDS,1297,17,10,9.58595277023488,0.0435797776391409,0.0857422591066242,0.896060460938901
